Loading DB...
done.
(49.37087907431367, 'Riley', 89610, 87383)
(53.61110781744667, 'Jackie', 78246, 90428)
(57.9001491555572, 'Peyton', 45443, 62498)
(60.25299189947073, 'Jessie', 109567, 166094)
(67.19140513052925, 'Avery', 49227, 100816)
(70.17808712602763, 'Leslie', 112598, 264970)
(72.34672353267229, 'Marion', 71841, 187951)
(74.16915914959178, 'Taylor', 108644, 311954)
(75.87891765067668, 'Jamie', 84713, 266486)
(75.91331219259642, 'Aubrey', 29775, 93841)
(76.2181796259175, 'Billie', 31558, 101140)
(77.67254317588052, 'Lynn', 52217, 181652)
(78.26767908685385, 'Dana', 53006, 190898)
(80.40679728160075, 'Tracy', 61063, 250591)
(81.75802812630978, 'Bailey', 20456, 91681)
(82.73619920131549, 'Bobbie', 18373, 88052)
(83.4793381471488, 'Morgan', 41206, 208215)
(83.72998277737068, 'Kim', 34859, 179394)
(84.43963817254233, 'Alexis', 61153, 331852)
(85.04886106362335, 'Shannon', 51774, 294514)
(85.24739453419079, 'Kelly', 81323, 469922)
(86.71871482472018, 'Robin', 44247, 288906)
(88.02081639290941, 'Stacy', 22098, 162372)
(89.10056256010961, 'Carmen', 16546, 135260)
(89.31539713820581, 'Addison', 12470, 104240)
(89.8820518316323, 'Shelby', 16050, 142579)
(91.39412020635217, 'Stacey', 13846, 147044)
(91.96402658592952, 'Courtney', 22428, 256667)
(93.92581508899039, 'Patsy', 7713, 119267)
(94.1779869717191, 'Whitney', 5863, 94841)
(94.21402602372751, 'Mackenzie', 7257, 118167)
(94.76646748113131, 'Sydney', 9056, 163982)
(95.1126139700763, 'Jean', 23516, 457641)
(95.28179612395958, 'Lindsey', 7681, 155114)
(95.74812724742185, 'Gail', 8951, 201568)
(96.17669004626175, 'Lindsay', 5124, 128896)
(96.24247416210704, 'Kay', 3832, 98150)
(96.54348188950092, 'Kelsey', 5177, 144598)
(97.14660790473064, 'Erin', 9129, 310806)
(97.45377065264745, 'Connie', 6955, 266194)
(97.53481701410294, 'Pearl', 3919, 155055)
(97.9289291048054, 'Madison', 7544, 356712)
(97.95195977856027, 'Brandy', 2216, 105985)
(98.16136929886666, 'Bernice', 3402, 181627)
(98.1745308529475, 'Joy', 2464, 132515)
(98.17674355412613, 'Ashley', 15567, 838235)
(98.34102816828344, 'June', 3198, 189572)
(98.42051586021739, 'Isabel', 1812, 112909)
(98.54286311472963, 'Toni', 1464, 99007)
(98.62459768294175, 'Shirley', 9551, 684864)
(98.65174430580437, 'Alma', 2160, 158047)
(98.6535578097812, 'Andrea', 5819, 426357)
(98.6983387008903, 'Allison', 3775, 286239)
(98.72847247756566, 'Vivian', 2559, 198695)
(98.74443929166452, 'Claire', 2193, 172470)
(98.76547694858897, 'Lauren', 5777, 462177)
(98.76811771319629, 'Bonnie', 4032, 323272)
(98.7846880664395, 'Beverly', 4633, 376586)
(98.80814564270736, 'Joan', 5786, 479676)
